randomized_id,start_lat,start_lng,end_lat,end_lng
-5476361922550358579,51.08868,71.42461,51.09855,71.40503
-5468489063971155694,51.080505,71.4132185,51.0857036,71.431033
-5467349416504632491,51.0976925,71.4114186,51.0783483,71.4283479
-5464947826904517410,51.0775567,71.4171517,51.0774659,71.4169724
-5463888540462890523,51.0862706,71.4275878,51.0855127,71.43273
-5461520160461353188,51.0772356,71.4204152,51.0790408,71.4210637
-5461346089206636400,51.0917274,71.4033703,51.0834471,71.4003849
-5458758198505463467,51.1017499,71.422595,51.1007208,71.4222674
-5455190857037385112,51.09376,71.4041,51.08254,71.40006
-5454752979249199618,51.08918,71.42451,51.09143,71.42535
-5454646164003156258,51.0824422,71.4020578,51.0825,71.4008433
-5453715889635866736,51.0949,71.43191,51.09537,71.4288
-5448823491243196037,51.0851741,71.4028667,51.0852966,71.402283
-5448415338490365188,51.0860736,71.4234214,51.0905127,71.420606
-5446343315184891096,51.09754,71.42774,51.09942,71.42838
-5446343315184891096,51.0815,71.3998,51.0956,71.42618
-5443762884308536040,51.0855542,71.4327531,51.0997327,71.4285813
-5443762884308536040,51.0761045,71.414943,51.0764141,71.4197256
-5443256857099215549,51.09814,71.40837,51.08969,71.43548
-5443256857099215549,51.09881,71.40361,51.09602,71.42291
-5442451165311025181,51.0987926,71.4035636,51.0950935,71.4293551
-5431981032563490574,51.09145,71.4034,51.09871,71.40522
-5423602623898409774,51.0838381,71.4225899,51.0949499,71.4306176
-5421113226760050928,51.0959506,71.4233381,51.0949954,71.4299132
-5408703489341074760,51.0822764,71.4024406,51.0843974,71.4305772
-5405800335494514412,51.09580453,71.41638739,51.09437623244381,71.43443039349492
-5405800335494514412,51.10070318,71.40661911,51.09420276978094,71.43561826459386
-5405800335494514412,51.10114854,71.40678366,51.09423799040694,71.43537618295181
-5405800335494514412,51.10042577,71.4065171,51.09434138518506,71.43466350773858
-5405800335494514412,51.10015456,71.40642007,51.0883031042983,71.42443918929217
-5401659597149766269,51.1000089,71.4285681,51.0973911,71.431617
-5390868580225017373,51.09727,71.42766,51.09196,71.42602
-5390868580225017373,51.10208,71.422,51.09427,71.42437
-5373579874499810141,51.0925735,71.4294451,51.0978489,71.4099151
-5373539030365163947,51.0983521,71.4087722,51.0964041,71.4210758
-5370953044980787834,51.0975525,71.4132866,51.0967205,71.4192687
-5366228998988183297,51.0851461,71.4070041,51.0879068,71.4094474
-5365706392224223728,51.0963548,71.4219258,51.0952419,71.4264758
-5360895538353399366,51.0889346,71.4099418,51.094275,71.4354983
-5360895538353399366,51.0903664,71.4040062,51.0943082,71.4352992
-5360895538353399366,51.0902581,71.4039249,51.0925822,71.4145201
-5360888485958482828,51.09841,71.4126,51.09841,71.4126
-5359914209517657250,51.09126,71.42608,51.08604,71.40336
-5358495243187399920,51.0969347,71.4177607,51.087545,71.4239267
-5353481470245745978,51.09408,71.40425,51.08376,71.40055
-5351037067212737115,51.082014,71.4136964,51.0824272,71.4012697
-5351004858046889463,51.097692,71.4307401,51.0976934,71.4307418
-5351004858046889463,51.0989719,71.4025522,51.0976911,71.4307434
-5351004858046889463,51.0990094,71.4027011,51.0976897,71.4307411
-5351004858046889463,51.0990457,71.4021935,51.0982586,71.4321218
-5350696689381059179,51.0798,71.41858,51.08539,71.43298
-5346934075842456598,51.09138,71.4236,51.09978,71.42957
-5339323179471195449,51.0940926,71.4091223,51.0871238,71.4125633
-5336653554883689414,51.0961756,71.4229477,51.0872652,71.4125535
-5333781909066609800,51.0959567,71.4235796,51.094178,71.4085491
-5332048299850640477,51.0902483,71.4030886,51.083267,71.4004938
-5331910341585342156,51.09939,71.40608,51.07764,71.42047
-5330856099323522758,51.0844666,71.4008681,51.0982233,71.405775
-5325723018161515094,51.098036,71.4115728,51.0986054,71.4061812
-5322231285477227417,51.0873582,71.42897,51.0934922,71.4236439
-5318990111676811715,51.08673,71.42814,51.09119,71.42479
-5313813832908730780,51.0950693,71.4045652,51.0857087,71.4012058
-5312374759209542421,51.0951908,71.4266428,51.0854284,71.4231887
-5312326101501469048,51.10057,71.41236,51.09737,71.41693
-5311392325146156885,51.09766,71.42762,51.08388,71.42269
-5308350228081389225,51.09668,71.42766,51.09533,71.42945
-5305665478587581560,51.08551,71.43251,51.08599,71.42808
-5303543795432023079,51.09906,71.42821,51.09708,71.41596
-5302062243819837976,51.0899154,71.4341338,51.0981983,71.43169
-5300400359283966339,51.09544,71.4277783,51.0895632,71.4284094
-5294584436547922811,51.0825217,71.4056819,51.0809097,71.4215514
-5289791124163934951,51.1013328,71.4166298,51.1019468,71.4121682
-5286911469027550053,51.0826055,71.3981736,51.0822255,71.4000056
-5286326465887480371,51.0769262,71.4203135,51.082475,71.40073
-5282277748716377531,51.0831721,71.4224624,51.0955814,71.4048392
-5280258624155017856,51.0945533,71.4343572,51.0950084,71.4311909
-5279191652985025635,51.1001931,71.4265221,51.1014996,71.4158916
-5275380530454086222,51.0799169,71.418855,51.0891658,71.4280397
-5273758435516594481,51.0816956,71.4061626,51.0789571,71.4210255
-5269448267332798783,51.0981011,71.4313719,51.0977828,71.4310715
-5263680543199426972,51.09008,71.43285,51.0987,71.40594
-5263498675800524914,51.0776721,71.4173087,51.0824095,71.3998317
-5257429022897405346,51.09226,71.41956,51.07998,71.42125
-5257429022897405346,51.10214,71.41074,51.10027,71.4219
-5257429022897405346,51.07751,71.42038,51.10091,71.42077
-5256837386959957166,51.0904948,71.3989505,51.0904999,71.3989522
-5256001294461541205,51.10134,71.42233,51.09797,71.40577
-5253909858178180526,51.0878599,71.4338199,51.0957285,71.4049084
-5250483158069119162,51.09168,71.41307,51.10135,71.42219
-5245091620885598750,51.0990403,71.4022895,51.0956672,71.4251703
-5242325390838317840,51.0813528,71.4074552,51.0796262,71.4196656
-5240295567013298627,51.09727,71.43116,51.08815,71.42789
-5235471652109245659,51.0990681,71.4281362,51.0856801,71.4068216
-5231782030683368834,51.1013947,71.4162055,51.1012373,71.4173115
-5229868220282407709,51.0859009,71.4014649,51.0813171,71.399772
-5227454266230251886,51.0918671,71.4254752,51.0871833,71.4197726
-5226626546378506464,51.08198,71.4,51.08579,71.4014
-5220686376214516308,51.0943685,71.4346279,51.0949487,71.4302937
-5215672215164537403,51.09892,71.42161,51.09886,71.40382
-5215672215164537403,51.09513,71.43038,51.09847,71.40681
-5214432683935631763,51.0992309,71.4073359,51.1004652,71.4237626
-5209478743314093448,51.0852504,71.4346515,51.0836648,71.4226464
-5204787518962195164,51.0974689,71.4312369,51.0950773,71.4309075
-5204766499482570743,51.08793,71.43443,51.08793,71.43443
-5203720231515962571,51.0969807,71.4112567,51.0983962,71.4118265
-5203204179635832211,51.09158,71.42553,51.09409,71.43004
-5202293766108728753,51.09664,71.4194,51.09896,71.42806
-5201144863933579131,51.098284,71.4074363,51.0948452,71.4316696
-5197715887720126704,51.0858276,71.4014182,51.0815771,71.3998739
-5197042272922246303,51.0976833,71.4171035,51.0910669,71.4093286
-5195552225835815838,51.09699,71.41104,51.10174,71.41447
-5195552225835815838,51.08156,71.39984,51.10076,71.41247
-5195552225835815838,51.08182,71.39995,51.10103,71.4126
-5195552225835815838,51.08156,71.39984,51.09699,71.41104
-5193004547266274480,51.0824414,71.4008486,51.0801238,71.4172681
-5186957187214149220,51.0807977,71.4110672,51.0809331,71.4100918
-5184529860820445417,51.09211,71.40351,51.08262,71.40011
-5182303324346386213,51.08626,71.42887,51.09062,71.42878
-5180579935719871280,51.0836989,71.4226415,51.0766446,71.4200075
-5180579935719871280,51.0998738,71.4283711,51.0962116,71.4269799
-5179789229133631877,51.0967402,71.417982,51.09557,71.42613
-5179348960552757565,51.0983,71.40671,51.09593,71.42378
-5177333962760780576,51.0939956,71.4103049,51.0948623,71.41017
-5176948829454405703,51.09543,71.4277,51.09374,71.40981
-5173408019083762174,51.08186,71.39999,51.07944,71.42059
-5170554905965475233,51.0923874,71.4062094,51.0939105,71.4198578
-5166807048137535228,51.0830473,71.4069113,51.0929668,71.4146673
-5154866067032082388,51.09868,71.40427,51.09925,71.41205
-5151228370634466463,51.097979,71.4090636,51.0883384,71.4021835
-5150843537013629632,51.0964501,71.4201099,51.0929563,71.4084543
-5149525189251075351,51.08148,71.39981,51.09383,71.40427
-5145104089659722930,51.0863886,71.4238265,51.1001913,71.4286923
-5138260082734932142,51.07685,71.42036,51.07998,71.42144
-5135488043980456506,51.0811514,71.4210991,51.0975886,71.4316638
-5134674338217204650,51.0824686,71.422394,51.0795765,71.421476
-5131519910855972014,51.09525,71.4294,51.09546,71.43433
-5124597970200538303,51.0894427,71.4112691,51.0950476,71.4162682
-5123627290888492674,51.1016605,71.4221472,51.0983344,71.4317632
-5121626845533366622,51.09625,71.42723,51.0906,71.42945
-5119562325462627402,51.0971449,71.4149621,51.0949903,71.4300895
-5115978183659453442,51.09986,71.42872,51.1001,71.42892
-5112291262535044593,51.0973041,71.4168952,51.0899728,71.4113333
-5111152745005713648,51.0945468,71.4049184,51.0950124,71.4077748
-5111135743993210610,51.09968,71.4298,51.10175,71.41354
-5110821438727234308,51.0792959,71.4213071,51.0924636,71.4258963
-5106763808726746701,51.0879254,71.4205215,51.1017487,71.4226202
-5106763808726746701,51.0923028,71.4035757,51.0976625,71.4211551
-5106763808726746701,51.0893559,71.4023804,51.101928,71.4227424
-5106763808726746701,51.090671,71.4030075,51.1016679,71.4226059
-5106763808726746701,51.0921541,71.4035529,51.102098,71.4228082
-5106763808726746701,51.091327,71.4032706,51.089638,71.4107946
-5104887757791658466,51.0952708,71.4066379,51.0942548,71.4075393
-5104836242084611812,51.08262,71.4288,51.09819,71.40844
-5104443652332466088,51.0862312,71.4263694,51.0931643,71.4235079
-5094512214818462097,51.09746,71.41485,51.09046,71.405
-5091462014320953759,51.0962,71.42703,51.09959,71.42823
-5089046647743944935,51.081269,71.408114,51.0795799,71.4199222
-5085620056500779418,51.0913736,71.4255492,51.0885238,71.424514
-5081060777711022186,51.0861333,71.4015883,51.1011128,71.4068543
-5080903540246854374,51.0974709,71.4138338,51.0823635,71.4010389
-5079573283615598465,51.0830917,71.4226173,51.0982618,71.4280226
-5078035004721959943,51.0887298,71.411448,51.0969858,71.4054159
-5078004326788281371,51.0879804,71.4116141,51.0865696,71.4118555
-5072410290893390482,51.09296,71.4148656,51.089578,71.4085278
-5063526581992893001,51.10184,71.42254,51.09527,71.42926
-5060148523843920387,51.09858,71.42813,51.09899,71.40196
-5060148523843920387,51.09497,71.43016,51.09574,71.43112
-5059500072120987988,51.09626,71.42713,51.09666,71.41953
-5056702834430171861,51.0938453,71.4258315,51.0938234,71.4258312
-5053083410836334282,51.10125,71.40702,51.09839,71.40608
-5053083410836334282,51.08119,71.39965,51.10011,71.40655
-5053083410836334282,51.08266,71.40014,51.09,71.4059
-5049956493404410189,51.099785,71.4297033,51.1013703,71.4224705
-5048556147631012951,51.0876,71.42418,51.08283,71.4225
-5046126392752407331,51.0822873,71.4041122,51.0827338,71.4075017
-5046126392752407331,51.0967368,71.4312863,51.0827338,71.4075017
-5046126392752407331,51.0973774,71.4326092,51.0827338,71.4075016
-5046126392752407331,51.0966502,71.4312708,51.0828912,71.4069803
-5046126392752407331,51.0966031,71.4312399,51.0859867,71.4033632
-5044155977762735913,51.0911132,71.4289561,51.0901583,71.428618
-5035550353704614779,51.0798598,71.4195259,51.0897539,71.4087138
-5031520826875070726,51.0904156,71.4042267,51.0854647,71.4325355
-5031520826875070726,51.0904484,71.4037315,51.0889364,71.4342439
-5031520826875070726,51.0850621,71.4353741,51.0896347,71.41092
-5029980694932761156,51.09855,71.43166,51.09744,71.43159
-5028394670833975065,51.0852443,71.4343321,51.0993574,71.4283836
-5026406833145173304,51.0793381,71.4212529,51.0851054,71.4349536
-5025864681145921277,51.0770639,71.42046,51.0815074,71.4077492
-5015102150756059952,51.0974162,71.4139705,51.0922191,71.4089417
-5010590298138278043,51.086766,71.4240952,51.0921585,71.4258135
-5007287912928190416,51.08993,71.42834,51.09058,71.42946
-5004477459291590811,51.0813054,71.4079041,51.0910508,71.4252481
-4997479760222276222,51.0915277,71.4199195,51.0903625,71.4206782
-4995352581565388822,51.0845503,71.4008974,51.0869577,71.4017026
-4993069627705741314,51.0992762,71.4278649,51.0993463,71.4278946
-4993069627705741314,51.1016078,71.4226051,51.1003374,71.4223064
-4991321304593826114,51.0823817,71.3997767,51.0823817,71.3997767
-4991041780226384775,51.0970809,71.4052605,51.0893382,71.4248287
-4987597678611307596,51.10037,71.40657,51.08198,71.4
-4982854020607395636,51.0958871,71.4248141,51.0942732,71.4354026
-4978301030728683372,51.0998577,71.4292486,51.1007326,71.4235282
-4976345176551217720,51.0839133,71.4184084,51.089487,71.4025658
-4968568282796491565,51.0828349,71.3982297,51.0781986,71.4212373
-4968331081428017393,51.10153,71.4148,51.1011,71.41772
-4966132210551038485,51.08511,71.4032,51.08601,71.40148
-4960645754524330314,51.10024,71.42836,51.09118,71.42511
-4957418496606590992,51.0893763,71.4246855,51.1001633,71.4285367
-4956924800240949281,51.0773107,71.420579,51.1012954,71.4067994
-4956924800240949281,51.0767502,71.4203688,51.0832707,71.4224333
-4954844786265759369,51.10075,71.4066,51.08649,71.42938
-4952857776309166898,51.0822967,71.4016664,51.0821717,71.4001383
-4930661664712127158,51.0818053,71.4039695,51.0872976,71.4127347
-4930261032774947734,51.09935,71.40621,51.0934,71.40412
-4929852846717865889,51.08692,71.43079,51.08271,71.39929
-4929852846717865889,51.10128,71.41712,51.08279,71.39876
-4929852846717865889,51.10152,71.41536,51.08674,71.43251
-4924272716375741609,51.09338,71.4239,51.0936,71.42405
-4920510470768152684,51.0967306,71.4176359,51.0935305,71.4104855
-4918425052243246445,51.0877347,71.4197278,51.0850483,71.4114683
-4911694169927257280,51.08829,71.39877,51.09598,71.41884
-4911664954126445124,51.09809,71.40983,51.09775,71.41165
-4911664954126445124,51.09667,71.41083,51.09667,71.41083
-4911664954126445124,51.0944,71.43562,51.09743,71.42721
-4908248735092253420,51.0991138,71.4053087,51.0993366,71.4052283
-4905803993545582181,51.0991152,71.4055679,51.0996347,71.4299425
-4905803993545582181,51.0985849,71.4053954,51.0966685,71.4180278
-4903259643404158555,51.0816663,71.3999279,51.078793,71.4251921
-4902762461589825353,51.0847606,71.4171842,51.0842362,71.4169842
-4901696191572236437,51.0866837,71.4293733,51.0939051,71.4299325
-4897760731709407783,51.0865039,71.4247087,51.0846936,71.4285924
-4890488423996053292,51.0786091,71.4268325,51.0792619,71.4217624
-4888227125135179054,51.0902337,71.4116389,51.0896417,71.4104867
-4887866752626368110,51.0890279,71.4060561,51.0878622,71.405117
-4886770527332397894,51.08519,71.4175,51.0826,71.40866
-4885247373130241549,51.08666,71.42572,51.08707,71.42408
-4885247373130241549,51.09902,71.40199,51.09896,71.40242
-4885247373130241549,51.08666,71.42572,51.08158,71.42183
-4882457784954324081,51.09729,71.41451,51.09915,71.40194
-4882457784954324081,51.0944,71.43524,51.09679,71.4179
-4878233729355385971,51.086057,71.412318,51.0865276,71.412515
-4869849046902876196,51.0987296,71.4038191,51.0943289,71.4349418
-4867938793157462393,51.08299,71.43144,51.08299,71.43144
-4867181932734316123,51.09372,71.42609,51.07935,71.4215
-4864124399776491623,51.1004829,71.4066345,51.0999208,71.4061477
-4862079011686251627,51.1003039,71.4260652,51.1005867,71.4241067
-4856986835633505401,51.0950346,71.4300308,51.0919964,71.4094909
-4854929916048595577,51.10105,71.41997,51.10169,71.41388
-4841863202355538154,51.0849732,71.4232697,51.0802931,71.4139641
-4838637855713123713,51.0986511,71.4049425,51.0987276,71.4041437
-4831986375300333245,51.08886,71.40236,51.08446,71.40082
-4831979227135220787,51.1003977,71.4253811,51.1021242,71.4118985
-4818076084648383443,51.088247453980834,71.41165514259012,51.08817367569103,71.41162241454839
-4812594355959679309,51.0853,71.43431,51.07858,71.42684
-4809004309546628916,51.08664637,71.40171762,51.09976298,71.40635563
-4808451462114776601,51.1003485,71.4218779,51.0942357,71.4359199
-4808451462114776601,51.0990012,71.402329,51.0947508,71.4302247
-4806581995256152453,51.0934183,71.4321291,51.0944961,71.4318197
-4805204512667765238,51.079022,71.4237617,51.0794542,71.4216219
-4799594159457972175,51.1013257,71.4091729,51.0996591,71.4265155
-4797012336835485554,51.0987601,71.4025618,51.0893304,71.4114493
-4790813519129828236,51.08897,71.4025217,51.1007934,71.406615
-4790813519129828236,51.0817764,71.3999715,51.0889375,71.4023452
-4784332766111613839,51.07912,71.42098,51.09505,71.42377
-4780431834996881964,51.09177,71.40341,51.0924,71.40364
-4776946931039240126,51.0780933,71.4273417,51.0786342,71.4249662
-4776652875715645835,51.0771633,71.4203483,51.0896092,71.4026464
-4774439550636946541,51.0948459,71.4323941,51.0944098,71.4160232
-4771650514955733762,51.0955487,71.404795,51.0890013,71.4024303
-4768257864504749984,51.09523,71.42876,51.09423,71.43576
-4768257864504749984,51.09893,71.40281,51.09847,71.4059
-4766870463618781676,51.08519,71.40119,51.08676,71.41077
-4765669929027120245,51.08557,71.41736,51.10168,71.41311
-4764354232804267295,51.0886568,71.4116111,51.0884883,71.4117233
-4763404709675194187,51.0986717,71.4044985,51.097307,71.4137325
-4762304365536975322,51.09678,71.41853,51.09612,71.4232
-4761959608638260204,51.085775,71.4271567,51.0911117,71.4258483
-4757555243980290148,51.1014221,71.415796,51.1019799,71.4107198
-4755652856276418321,51.0850645,71.4072282,51.0818808,71.4058225
-4755652856276418321,51.0998737,71.4291899,51.082081,71.4059068
-4755652856276418321,51.1001272,71.4286434,51.0856776,71.401435
-4753061722832089720,51.09134,71.4126,51.09136,71.41267
-4753061722832089720,51.10198,71.42263,51.09136,71.41267
-4746719293296630631,51.0838702,71.4006815,51.0986456,71.4056314
-4746719293296630631,51.0813294,71.3997851,51.0991456,71.4022343
-4745545848097379297,51.1021443,71.411318,51.1010577,71.4201753
-4741709460532117992,51.10009,71.42724,51.09602,71.42054
-4740405299465227272,51.08753,71.42767,51.09036,71.40508
-4738881033185916632,51.08415,71.41844,51.08414,71.41845
-4738498328108631777,51.0898319,71.4115204,51.0933273,71.4132316
-4738086211874724134,51.09199,71.42468,51.09223,71.42533
-4729673971610145662,51.0860576,71.4027127,51.0860571,71.4026832
-4713514500151149669,51.0998871,71.4063984,51.0890108,71.4023886
-4712834249034802732,51.09781,71.41083,51.09553,71.42643
-4712834249034802732,51.09889,71.40288,51.09695,71.42074
-4709727958249227830,51.0800394,71.4165126,51.0993103,71.4284183
-4706423508343878769,51.0988245,71.4032401,51.0987598,71.4037018
-4705432362781609656,51.0950962,71.4297777,51.0941479,71.4363647
-4704030168628752288,51.0780272,71.4178684,51.0780271,71.4178668
-4704030168628752288,51.0825628,71.3986256,51.0780392,71.4178825
-4704030168628752288,51.0826534,71.3980578,51.0780466,71.4178421
-4702012976188861963,51.0988537,71.4031551,51.0980176,71.4212472
-4700584296012151097,51.09811,71.41172,51.08722,71.40178
-4688756008439134521,51.1011546,71.4180405,51.0871574,71.4125514
-4685647526597993824,51.076915,71.420408,51.0787406,71.4254625
-4682589312447831891,51.0954524,71.4330873,51.0960679,71.4141756
-4676204410789968273,51.09854,71.42791,51.07613,71.42007
-4668316629020591756,51.09533,71.4278,51.09075,71.42514
-4666132192244563437,51.08007,71.42146,51.07806,71.42055
-4664316598500725912,51.09236,71.42591,51.09447,71.42665
-4659596665661019023,51.08662,71.42604,51.08667,71.42608
-4659596665661019023,51.08502,71.4366,51.08652,71.42701
-4659430101992150712,51.0800217,71.4169316,51.0881991,71.4077074
-4659035114893562201,51.10088,71.42114,51.10082,71.42211
-4659035114893562201,51.08359,71.42163,51.0888,71.41139
-4657120501595874058,51.1008304,71.4183064,51.0862554,71.4289907
-4657120501595874058,51.0989098,71.402969,51.0862662,71.4289982
-4657120501595874058,51.0986052,71.4049618,51.0863161,71.4295003
-4657120501595874058,51.0985621,71.4052626,51.0927336,71.4278099
-4649068396664210654,51.09395,71.4101,51.08999,71.40708
-4648149379545735134,51.0878639,71.4040601,51.0897523,71.4089251
-4647885283507500885,51.1018092,71.4224355,51.0984847,71.4212418
-4647649657812411629,51.08748,71.4239317,51.0969637,71.4207682
-4641128358484196081,51.09785,71.40975,51.09836,71.40628
-4631761610949142793,51.09776,71.41105,51.09889,71.40599
-4630486836801200356,51.0897586,71.4351648,51.0842604,71.422694
-4628385530579427725,51.0775727,71.4206198,51.0878133,71.4031083
-4623439896763156478,51.0948026,71.4316487,51.0939264,71.428298
-4619617283292939295,51.07662,71.4203,51.08632,71.42715
-4616655947592037899,51.0853868,71.4299802,51.0855939,71.4286119
-4616611931846064165,51.0994372,71.4027008,51.0992576,71.4060373
-4615449224858688236,51.0907565,71.4117465,51.0890705,71.4112837
-4613326876455526319,51.09909,71.42828,51.09727,71.42763
-4611439959885440258,51.0971617,71.4055333,51.0878702,71.4021484
-4610619523527094833,51.09595,71.40595,51.09683,71.41103
-4610576271617860721,51.08087,71.41132,51.10139,71.41641
-4606958128949388284,51.0792112,71.4224671,51.0779946,71.4208195
-4606087954755925975,51.1005547,71.4125189,51.0995582,71.4121792
-4605929595858115080,51.0999238,71.4063463,51.0905361,71.4252457
-4589253220518879349,51.0916903,71.4127386,51.0897547,71.4096665
-4585245076037328865,51.0959161,71.4059927,51.0985622,71.4068395
-4584206118672967751,51.09655,71.41119,51.09994,71.42835
-4582025604702622028,51.0820102,71.4000328,51.0820657,71.4000466
-4580240946518042172,51.0935301,71.429729,51.0944758,71.4355862
-4573212058401337782,51.0824434,71.3996824,51.0857106,71.4175095
-4571457392312677326,51.1007,71.4234,51.08739,71.42804
-4571203733879769970,51.086,71.42938,51.0982,71.43148
-4571203733879769970,51.08551,71.43241,51.08531,71.4286
-4565623158409859502,51.0939343,71.4041685,51.0898344,71.4027357
-4565355726845987946,51.0987909,71.4058854,51.0812243,71.3996668
-4564413939866075236,51.08926,71.42456,51.09958,71.42832
-4564167605085381930,51.0800089,71.4169047,51.0790322,71.4210247
-4559205354037967628,51.0981358,71.427804,51.090848,71.427459
-4549288300955898437,51.0942506,71.4196229,51.0997656,71.4290675
-4549288300955898437,51.0816861,71.3998709,51.0996676,71.4297535
-4549288300955898437,51.0820686,71.4001533,51.0940138,71.4158772
-4547884535510710862,51.0981105,71.4284094,51.0903259,71.4051795
-4538763524809470723,51.0887721,71.4023976,51.0932417,71.404039
-4534668393514473257,51.09747,71.41367,51.09759,71.41281
-4534191178954172144,51.0904801,71.40921,51.0953706,71.42823
-4533833602179282603,51.0993114,71.4061138,51.0866638,71.4015626
-4533282371138525350,51.0822436,71.4067079,51.0822366,71.4066759
-4533282371138525350,51.101309,71.406853,51.0821925,71.4065862
-4530303365105574336,51.0908098,71.4030812,51.099257,71.406117
-4528269625483170902,51.10115,71.40676,51.10053,71.40655
-4515128409686362864,51.08285,71.40022,51.08896,71.42448
-4513523417237528220,51.0904645,71.4117225,51.0852777,71.4119151
-4513523417237528220,51.1021332,71.4105537,51.0851097,71.4116276
-4513523417237528220,51.1020647,71.4109816,51.0885457,71.4129178
-4511913626978956719,51.0958318,71.425766,51.0989026,71.4175503
-4505511669703614148,51.09037,71.42513,51.07992,71.42146
-4504454685735581746,51.0996723,71.4256352,51.0995961,71.4250826
-4503039007686843484,51.09406,71.41981,51.10062,71.41241
-4503039007686843484,51.07706,71.42037,51.10184,71.41234
-4503039007686843484,51.07649,71.42016,51.08112,71.39958
-4503039007686843484,51.10044,71.42475,51.08399,71.40059
-4503039007686843484,51.10006,71.42737,51.10035,71.42861
-4501221230816020622,51.085293,71.3981867,51.101063,71.406866
-4500079170798104701,51.0920012,71.408466,51.092267,71.4083217
-4493928122845838186,51.08809,71.42439,51.09997,71.42862
-4493928122845838186,51.08202,71.40007,51.08342,71.42271
-4491979613181165371,51.0794629,71.4220631,51.0796429,71.4212379
-4488155935922543456,51.09821,71.40878,51.09761,71.41301
-4481422415067145285,51.0882384,71.4020757,51.0892608,71.4024576
-4473449384004465246,51.1008747,71.4208379,51.10206,71.4227142
-4467780736386950409,51.07786,71.42408,51.07756,71.42547
-4467780736386950409,51.10051,71.42446,51.08636,71.42713
-4464959176035125944,51.0828477,71.4124855,51.082941,71.4118904
-4464946223011768295,51.0957781,71.4049779,51.097117,71.4112776
-4462142591392486179,51.0841633,71.4174912,51.0862782,71.4122851
-4461474661422614878,51.0859406,71.4014311,51.0907765,71.4031343
-4461142251975675889,51.0958941,71.4241917,51.0970307,71.4162601
-4460919649123965301,51.0975441,71.4056111,51.082092,71.40006
-4460789615120355131,51.0954329,71.4279753,51.095433,71.4279747
-4455810290484668026,51.0863468,71.4263873,51.0826566,71.3995369
-4455810290484668026,51.100075,71.4285159,51.089421,71.4267292
-4452689939671937671,51.0884216,71.4206786,51.079173,71.4048003
-4451499701184558311,51.0959156,71.4272024,51.095486,71.4282378
-4451363764504728201,51.09781,71.41702,51.09781,71.41702
-4446907880307669514,51.0978062,71.4275978,51.0923483,71.4234997
-4446652943258135624,51.09039,71.42661,51.10113,71.42228
-4446652943258135624,51.07941,71.42111,51.07692,71.42017
-4446652943258135624,51.10106,71.42236,51.07606,71.41985
-4446652943258135624,51.10047,71.42216,51.07861,71.42077
-4446652943258135624,51.10136,71.42248,51.07664,71.42006
-4446652943258135624,51.10018,71.42198,51.1006,71.41242
-4444302792882215115,51.0886056,71.4243279,51.0846445,71.4145013
-4439239382997388100,51.0991754,71.4064551,51.0969051,71.4253745
-4437464133865601797,51.0981779,71.4087827,51.0991585,71.4036813
-4437464133865601797,51.0943741,71.4356595,51.098542,71.4061724
-4427645342808472470,51.0973871,71.4171068,51.0927152,71.4146377
-4425480222478426476,51.0854775,71.4119571,51.0829522,71.4223232
-4422713125057830435,51.0972457,71.4159989,51.0811715,71.3996442
-4422713125057830435,51.1022223,71.4105524,51.0817816,71.3998595
-4421556381251147098,51.09781,71.4057,51.08589,71.40557
-4419808941829532371,51.0837846,71.4286631,51.0838272,71.4286358
-4418614184352911319,51.09808,71.41053,51.09835,71.41235
-4417829814672008853,51.1011984,71.4220767,51.101115,71.422035
-4413549008468931197,51.0886864,71.411814,51.0886174,71.4115867
-4412480289390120921,51.09706,71.42758,51.09866,71.40465
-4407333550105939020,51.09531,71.42817,51.09413,71.43642
-4407333550105939020,51.09939,71.40617,51.0963,71.42123
-4403944869381785747,51.1004166,71.4250898,51.1007851,71.4227233
-4402800555162285422,51.0819634,71.3999227,51.0829124,71.3980573
-4391665717421049818,51.0804548,71.42162,51.0977069,71.4055134
-4391073230338546549,51.0900774,71.4251307,51.0900528,71.4251394
-4381994475126475274,51.0952667,71.426919,51.0765112,71.4202511
-4375083240234501926,51.0908077,71.4278004,51.0989722,71.4032563
-4372840466473127003,51.08988,71.4095,51.09017,71.40961
-4363084253499009584,51.0908845,71.4244777,51.0961921,71.427054
-4358269833775197357,51.082321,71.4037807,51.0906673,71.4285806
-4352910967565904171,51.0986551,71.4280526,51.0824391,71.4007627
-4348681951542459885,51.09439,71.43533,51.09889,71.42688
-4348681951542459885,51.09889,71.42688,51.08292,71.39746
-4348681951542459885,51.09889,71.42688,51.08216,71.40261
-4348681951542459885,51.09411,71.4362,51.07878,71.42098
-4347473226475232447,51.0942726,71.4351743,51.0957028,71.4269531
-4341167767604245177,51.0795125,71.4204869,51.0924396,71.4259983
-4341126461961486515,51.0797547,71.420575,51.0929217,71.4259271
-4335513691637437455,51.0867166,71.4255793,51.0837185,71.4224879
-4334358756421911687,51.097628,71.427683,51.0946739,71.4337443
-4332982812351579133,51.10029,71.42199,51.10194,71.41198
-4331286924286831413,51.08546,71.42335,51.08525,71.43446
-4327192328996707029,51.09762,71.41697,51.09762,71.41697
-4326213751317919024,51.0939,71.41616,51.08918,71.40954
-4323387763516281985,51.10031,71.41764,51.09795,71.41669
